,Isocode,Country,Year,PopMale,PopFemale,PopTotal,GrowthRate,PopDensity,GDP,CO2,TFR,LEx,LExMale,LExFemale,CO2.norm,GDP.norm,PopTotal.norm,TFR.norm,Tech,Region
425645,SVK,Slovakia,1980,2452.831,2535.823,4988.654,0.8096,101.741,NA,3.268676305,2.374,70.549,66.843,74.47,1.188405963,NA,0.94523097,1.166584767,NA, Africa
425713,SVK,Slovakia,1981,2471.392,2557.816,5029.208,0.7222,102.568,NA,3.207711151,2.338,70.581,66.824,74.558,1.166240613,NA,0.952914986,1.148894349,NA, Africa
425738,SVK,Slovakia,1982,2487.722,2577.936,5065.658,0.6483,103.311,NA,3.153987242,2.304,70.612,66.807,74.64,1.146707993,NA,0.959821392,1.132186732,NA, Africa
425803,SVK,Slovakia,1983,2502.173,2596.434,5098.607,0.5964,103.983,NA,3.138591291,2.274,70.649,66.8,74.722,1.141110424,NA,0.966064442,1.117444717,NA, Africa
425897,SVK,Slovakia,1984,2515.348,2613.76,5129.108,0.5609,104.605,NA,3.225588079,2.246,70.695,66.807,74.806,1.172740201,NA,0.971843654,1.103685504,NA, Africa
425930,SVK,Slovakia,1985,2527.705,2630.254,5157.959,0.526,105.194,NA,3.164323532,2.221,70.753,66.827,74.897,1.150465999,NA,0.977310231,1.091400491,NA, Africa
426045,SVK,Slovakia,1986,2539.266,2645.896,5185.162,0.4869,105.748,NA,3.169974541,2.195,70.822,66.861,74.997,1.15252056,NA,0.98246455,1.078624079,NA, Africa
426081,SVK,Slovakia,1987,2549.902,2660.566,5210.468,0.4534,106.265,NA,3.129901331,2.166,70.902,66.905,75.106,1.13795098,NA,0.987259434,1.064373464,NA, Africa
426157,SVK,Slovakia,1988,2559.746,2674.4,5234.146,0.4261,106.747,NA,3.066283968,2.131,70.994,66.959,75.225,1.114821356,NA,0.99174585,1.047174447,NA, Africa
426195,SVK,Slovakia,1989,2568.94,2687.557,5256.497,0.4027,107.203,NA,2.953075448,2.088,71.099,67.028,75.356,1.073661673,NA,0.995980832,1.026044226,NA, Africa
426259,SVK,Slovakia,1990,2577.577,2700.132,5277.709,0.3844,107.636,7763.05,2.750471142,2.035,71.22,67.117,75.499,1,1,1,1,3.543, Africa
426357,SVK,Slovakia,1991,2585.79,2712.246,5298.036,0.3646,108.05,6605.81,2.526798765,1.97,71.364,67.234,75.655,0.918678522,0.850929545,1.003851482,0.968058968,3.825, Africa
426407,SVK,Slovakia,1992,2593.553,2723.833,5317.386,0.3338,108.445,6158.23,2.306960601,1.895,71.529,67.384,75.821,0.838751065,0.793273809,1.007517845,0.931203931,3.746, Africa
426454,SVK,Slovakia,1993,2600.592,2734.572,5335.164,0.2877,108.808,6250.93,2.059730498,1.811,71.717,67.566,75.995,0.748864609,0.805214755,1.010886352,0.88992629,3.295, Africa
426499,SVK,Slovakia,1994,2606.52,2744.017,5350.537,0.2317,109.121,6611.9,2.018488985,1.722,71.924,67.779,76.176,0.733870265,0.85171421,1.013799169,0.846191646,3.053, Africa
426602,SVK,Slovakia,1995,2611.083,2751.867,5362.95,0.1751,109.374,6976.95,2.143409877,1.631,72.147,68.016,76.363,0.779288262,0.898738454,1.016151137,0.801474201,3.072, Africa
426671,SVK,Slovakia,1996,2614.277,2758.074,5372.351,0.1256,109.566,7445.14,2.103176058,1.541,72.381,68.269,76.556,0.764660289,0.959048091,1.017932402,0.757248157,2.825, Africa
426716,SVK,Slovakia,1997,2616.288,2762.813,5379.101,0.0834,109.704,7761.64,2.059637847,1.458,72.621,68.53,76.753,0.748830924,0.999817558,1.019211366,0.716461916,2.654, Africa
426772,SVK,Slovakia,1998,2617.296,2766.294,5383.59,0.0519,109.795,8089.25,2.105100871,1.383,72.859,68.788,76.952,0.765360101,1.042019617,1.020061925,0.67960688,2.602, Africa
426832,SVK,Slovakia,1999,2617.561,2768.823,5386.384,0.0302,109.852,8084.06,2.056296023,1.321,73.092,69.037,77.152,0.747615924,1.04135042,1.020591321,0.649140049,2.544, Africa
426912,SVK,Slovakia,2000,2617.335,2770.675,5388.01,0.0081,109.885,8187.73,1.888452323,1.274,73.316,69.274,77.349,0.686592306,1.054704793,1.020899409,0.626044226,2.306, Africa
426951,SVK,Slovakia,2001,2616.577,2771.871,5388.448,-0.0099,109.894,8465.99,1.991853684,1.243,73.53,69.497,77.541,0.72418636,1.090549062,1.0209824,0.610810811,2.353, Africa
427071,SVK,Slovakia,2002,2615.416,2772.497,5387.913,-0.0088,109.883,8845.19,1.98666905,1.227,73.735,69.709,77.726,0.722301361,1.139395742,1.02088103,0.602948403,2.246, Africa
427095,SVK,Slovakia,2003,2614.473,2772.968,5387.441,0.0166,109.874,9256.67,1.999093818,1.223,73.931,69.913,77.904,0.726818685,1.192400426,1.020791597,0.600982801,2.16, Africa
427176,SVK,Slovakia,2004,2614.538,2773.8,5388.338,0.0585,109.892,9712.01,1.961087074,1.229,74.118,70.108,78.073,0.713000418,1.251055987,1.020961557,0.603931204,2.019, Africa
427222,SVK,Slovakia,2005,2616.138,2775.351,5391.489,0.1095,109.956,10343.51,1.981456329,1.244,74.293,70.294,78.231,0.720406151,1.332402597,1.021558597,0.611302211,1.916, Africa
427325,SVK,Slovakia,2006,2619.575,2777.821,5397.396,0.1541,110.077,11190.05,1.966874396,1.264,74.457,70.471,78.377,0.715104538,1.441450108,1.022677832,0.621130221,1.758, Africa
427368,SVK,Slovakia,2007,2624.607,2781.111,5405.718,0.1796,110.247,12346.06,1.846378224,1.286,74.611,70.638,78.514,0.671295254,1.590361299,1.024254653,0.631941032,1.496, Africa
427401,SVK,Slovakia,2008,2630.538,2784.896,5415.434,0.1773,110.445,13037.09,1.891261162,1.309,74.754,70.798,78.642,0.687613527,1.679376075,1.026095603,0.643243243,1.451, Africa
427474,SVK,Slovakia,2009,2636.36,2788.684,5425.044,0.1546,110.641,12376.82,1.703580653,1.331,74.89,70.951,78.763,0.619377759,1.594323547,1.027916469,0.654054054,1.376, Africa
427542,SVK,Slovakia,2010,2641.33,2792.107,5433.437,0.1254,110.812,12877.41,1.811560528,1.35,75.02,71.101,78.88,0.658636442,1.658807944,1.029506742,0.663390663,1.407, Africa
427596,SVN,Slovenia,1960,755.271,824.726,1579.997,0.6364,78.001,4276.14,0.842427482,2.324,68.694,65.802,71.391,0.333137814,0.376733873,0.788511368,1.577732519,1.97, Eastern Europe
427664,SVN,Slovenia,1961,760.088,829.996,1590.084,0.6623,78.499,4630.46,0.877412076,2.325,68.903,65.947,71.659,0.346972467,0.407950447,0.793545373,1.578411405,1.895, Eastern Europe
427776,SVN,Slovenia,1962,765.108,835.542,1600.65,0.6605,79.021,4791.08,0.894438414,2.33,69.054,66.022,71.884,0.353705529,0.422100567,0.798818428,1.581805838,1.867, Eastern Europe
427791,SVN,Slovenia,1963,770.275,840.983,1611.258,0.6199,79.545,5294.16,0.988479121,2.336,69.15,66.029,72.068,0.390893912,0.466423028,0.804112444,1.585879158,1.867, Eastern Europe
427870,SVN,Slovenia,1964,775.496,845.782,1621.278,0.5561,80.039,5743.94,1.112980084,2.34,69.201,65.981,72.219,0.440127798,0.506049261,0.809113013,1.588594705,1.938, Eastern Europe
427914,SVN,Slovenia,1965,780.712,849.607,1630.319,0.4817,80.486,5722.69,1.138787782,2.341,69.222,65.898,72.348,0.450333448,0.504176736,0.813625003,1.589273591,1.99, Eastern Europe
427971,SVN,Slovenia,1966,785.91,852.281,1638.191,0.4283,80.874,5985.6,1.123018885,2.336,69.229,65.802,72.463,0.44409764,0.527339537,0.817553594,1.585879158,1.876, Eastern Europe
428091,SVN,Slovenia,1967,791.148,854.075,1645.223,0.4218,81.222,6124.97,1.129488349,2.326,69.239,65.716,72.577,0.446655989,0.539618576,0.821062975,1.579090292,1.844, Eastern Europe
428132,SVN,Slovenia,1968,796.521,855.656,1652.177,0.4784,81.565,6458.75,1.202951051,2.312,69.268,65.661,72.699,0.475706803,0.569025424,0.82453343,1.569585879,1.863, Eastern Europe
428208,SVN,Slovenia,1969,802.157,857.943,1660.1,0.5796,81.956,7027,1.241295917,2.294,69.326,65.649,72.838,0.490870274,0.619088977,0.828487473,1.55736592,1.766, Eastern Europe
428237,SVN,Slovenia,1970,808.149,861.601,1669.75,0.6978,82.432,7641.21,1.612740922,2.273,69.425,65.693,73.002,0.637758142,0.673201418,0.83330339,1.543109301,2.111, Eastern Europe
428313,SVN,Slovenia,1971,814.576,866.866,1681.442,0.8017,83.01,8150.32,1.726053895,2.255,69.571,65.795,73.199,0.682567739,0.718054774,0.839138385,1.530889341,2.118, Eastern Europe
428355,SVN,Slovenia,1972,821.425,873.552,1694.977,0.8807,83.678,8515.68,1.604858008,2.239,69.756,65.944,73.425,0.634640845,0.750243555,0.845893146,1.520027155,1.885, Eastern Europe
428427,SVN,Slovenia,1973,828.592,881.379,1709.971,0.9217,84.418,8999.38,1.900333861,2.227,69.967,66.122,73.67,0.751486724,0.792857962,0.853376033,1.511880516,2.112, Eastern Europe
428512,SVN,Slovenia,1974,835.92,889.885,1725.805,0.9362,85.2,9799.67,1.891137781,2.218,70.195,66.319,73.929,0.747850136,0.863365216,0.861278129,1.505770536,1.93, Eastern Europe
428604,SVN,Slovenia,1975,843.319,898.719,1742.038,0.9324,86.001,10267.9,1.954899536,2.209,70.422,66.515,74.183,0.773064712,0.904616577,0.869379351,1.499660557,1.904, Eastern Europe
428638,SVN,Slovenia,1976,850.603,907.753,1758.356,0.9366,86.807,10421.82,1.998993211,2.195,70.624,66.685,74.415,0.790501549,0.918177419,0.877522992,1.490156144,1.918, Eastern Europe
428695,SVN,Slovenia,1977,857.848,917.055,1774.903,0.9705,87.624,11097.85,1.925848948,2.172,70.791,66.819,74.612,0.761576661,0.977736097,0.885780917,1.474541752,1.735, Eastern Europe
428759,SVN,Slovenia,1978,865.529,926.684,1792.213,1.046,88.478,11944.51,2.131342121,2.138,70.917,66.913,74.77,0.842838904,1.052328624,0.894419625,1.451459606,1.784, Eastern Europe
428832,SVN,Slovenia,1979,874.297,936.761,1811.058,1.1422,89.408,12752.2,2.294132905,2.093,71.008,66.972,74.893,0.907214494,1.123487184,0.903824387,1.420909708,1.799, Eastern Europe
428920,SVN,Slovenia,1980,884.538,947.324,1831.862,1.2433,90.436,12623.2,2.230257399,2.039,71.081,67.016,74.997,0.881954935,1.112122202,0.914206806,1.38424983,1.767, Eastern Europe
428940,SVN,Slovenia,1981,896.449,958.331,1854.78,1.3088,91.567,12444.5,2.397212759,1.978,71.161,67.072,75.103,0.947977406,1.096378057,0.925644235,1.342837746,1.926, Eastern Europe
429000,SVN,Slovenia,1982,909.643,969.572,1879.215,1.305,92.773,12390.48,2.173687821,1.915,71.272,67.167,75.236,0.859584504,1.091618808,0.937838736,1.300067889,1.754, Eastern Europe
429098,SVN,Slovenia,1983,923.191,980.709,1903.9,1.2124,93.992,12423.85,2.310324065,1.853,71.432,67.318,75.407,0.913617286,1.09455893,0.950158002,1.257976918,1.86, Eastern Europe
429164,SVN,Slovenia,1984,935.818,991.306,1927.124,1.0566,95.138,12654.04,2.407048175,1.794,71.644,67.527,75.622,0.95186682,1.114839292,0.961748143,1.217922607,1.902, Eastern Europe
429222,SVN,Slovenia,1985,946.582,1001.012,1947.594,0.8897,96.149,12751.9,2.429563053,1.738,71.898,67.785,75.872,0.960770324,1.123460442,0.971963876,1.179904956,1.905, Eastern Europe
429282,SVN,Slovenia,1986,955.241,1009.759,1965,0.735,97.008,13104.73,2.514883156,1.684,72.177,68.074,76.141,0.994510146,1.15454542,0.980650493,1.143245078,1.919, Eastern Europe
429367,SVN,Slovenia,1987,961.988,1017.507,1979.495,0.5718,97.724,12926.11,2.480763138,1.631,72.459,68.368,76.409,0.98101739,1.138808643,0.98788435,1.107264087,1.919, Eastern Europe
429436,SVN,Slovenia,1988,966.862,1023.984,1990.846,0.4052,98.284,12513.24,2.552816744,1.577,72.726,68.647,76.661,1.009510977,1.102434658,0.993549166,1.070604209,2.04, Eastern Europe
429466,SVN,Slovenia,1989,970.042,1028.887,1998.929,0.242,98.683,12382.69,2.536914845,1.524,72.973,68.907,76.893,1.003222573,1.090932247,0.997583058,1.034623218,2.049, Eastern Europe
429520,SVN,Slovenia,1990,971.732,1032.04,2003.772,0.0691,98.922,11350.55,2.528765712,1.473,73.204,69.149,77.11,1,1,1,1,2.228, Eastern Europe
429622,SVN,Slovenia,1991,971.821,1033.336,2005.157,-0.0898,98.991,10321.61,1.787434237,1.425,73.429,69.384,77.32,0.706840586,0.90934862,1.000691196,0.967413442,1.732, Eastern Europe
429639,SVN,Slovenia,1992,970.42,1032.938,2003.358,-0.1903,98.902,9782.47,1.69864797,1.381,73.662,69.628,77.538,0.671730071,0.861849565,0.99979339,0.93754243,1.736, Eastern Europe
429759,SVN,Slovenia,1993,968.253,1031.296,1999.549,-0.212,98.714,10212.92,1.795404864,1.343,73.915,69.891,77.774,0.709992569,0.899773214,0.997892475,0.911744739,1.758, Eastern Europe
429783,SVN,Slovenia,1994,966.276,1029.038,1995.314,-0.1739,98.505,10637.66,1.823271926,1.312,74.188,70.175,78.029,0.721012594,0.937192894,0.995778961,0.890699253,1.714, Eastern Europe
429844,SVN,Slovenia,1995,965.182,1026.666,1991.848,-0.1074,98.334,11018.78,1.972038027,1.286,74.477,70.475,78.301,0.779842125,0.970769812,0.994049223,0.873048201,1.79, Eastern Europe
429926,SVN,Slovenia,1996,965.375,1024.334,1989.709,-0.0462,98.228,11424.2,2.049545939,1.265,74.775,70.782,78.586,0.810492617,1.006488598,0.992981736,0.858791582,1.794, Eastern Europe
429959,SVN,Slovenia,1997,966.729,1022.061,1988.79,8.00E-04,98.183,12008.39,2.174689133,1.247,75.072,71.087,78.874,0.859980473,1.057956407,0.992523101,0.846571623,1.811, Eastern Europe
430021,SVN,Slovenia,1998,968.763,1020.043,1988.806,0.0187,98.184,12494.62,2.083159443,1.232,75.364,71.386,79.16,0.823785072,1.100793751,0.992531086,0.836388323,1.667, Eastern Europe
430131,SVN,Slovenia,1999,970.713,1018.465,1989.178,0.0184,98.202,13152.46,2.08829979,1.22,75.649,71.68,79.442,0.825817821,1.158750157,0.992716736,0.828241684,1.588, Eastern Europe
430150,SVN,Slovenia,2000,972.082,1017.463,1989.545,0.0094,98.22,13667.29,1.955220917,1.214,75.938,71.982,79.724,0.773191802,1.204107345,0.992899891,0.824168364,1.431, Eastern Europe
430231,SVN,Slovenia,2001,972.587,1017.145,1989.732,0.018,98.229,14009.79,2.078169321,1.217,76.243,72.309,80.014,0.821811729,1.234282474,0.992993215,0.826205024,1.483, Eastern Europe
